lat,long,name
33.3485565894,34.3186875322,2119
33.3395391067,34.3185515967,2120
33.3305216104,34.3184157216,2121
33.3215041005,34.318279907,2122
33.312486577,34.3181441529,2123
33.3034690399,34.3180084593,2124
33.2944514892,34.317872826,2125
33.285433925,34.3177372532,2126
33.2764163471,34.3176017408,2127
33.2673987556,34.3174662887,2128
33.2583811506,34.3173308969,2129
33.2493635319,34.3171955654,2130
33.2403458997,34.3170602942,2131
33.2313282539,34.3169250832,2132
33.2223105946,34.3167899325,2133
33.2132929216,34.3166548419,2134
33.2042752351,34.3165198115,2135
33.195257535,34.3163848413,2136
33.1862398213,34.3162499312,2137
33.177222094,34.3161150812,2138
33.1682043532,34.3159802912,2139
33.1591865988,34.3158455613,2140
33.1501688309,34.3157108914,2141
33.1411510494,34.3155762815,2142
33.1321332543,34.3154417316,2143
33.1231154457,34.3153072417,2144
33.1140976235,34.3151728116,2145
33.1050797878,34.3150384415,2146
33.0960619385,34.3149041312,2147
33.0870440757,34.3147698808,2148
33.0780261993,34.3146356901,2149
33.0690083094,34.3145015593,2150
33.0599904059,34.3143674883,2151
33.0509724889,34.314233477,2152
33.0419545584,34.3140995254,2153
33.0329366143,34.3139656335,2154
33.0239186567,34.3138318013,2155
33.0149006855,34.3136980288,2156
33.0058827009,34.3135643159,2157
32.9968647027,34.3134306625,2158
32.9878466909,34.3132970688,2159
32.9788286657,34.3131635345,2160
32.9698106269,34.3130300599,2161
32.9607925746,34.3128966447,2162
32.9517745088,34.312763289,2163
32.9427564294,34.3126299927,2164
32.9337383366,34.3124967558,2165
32.9247202302,34.3123635784,2166
32.9157021103,34.3122304604,2167
32.906683977,34.3120974016,2168
32.8976658301,34.3119644023,2169
32.8886476697,34.3118314622,2170
32.8796294958,34.3116985814,2171
32.8706113084,34.3115657598,2172
32.8615931075,34.3114329975,2173
32.8525748932,34.3113002944,2174
32.8435566653,34.3111676505,2175
32.8345384239,34.3110350657,2176
32.8255201691,34.31090254,2177
32.8165019007,34.3107700735,2178
32.8074836189,34.3106376661,2179
32.7984653236,34.3105053177,2180
32.7894470148,34.3103730283,2181
32.7804286925,34.3102407979,2182
32.7714103568,34.3101086266,2183
32.7623920076,34.3099765142,2184
32.7533736449,34.3098444607,2185
32.7443552687,34.3097124661,2186
32.7353368791,34.3095805305,2187
32.726318476,34.3094486537,2188
32.7173000594,34.3093168357,2189
32.7082816294,34.3091850766,2190
32.6992631859,34.3090533762,2191
32.690244729,34.3089217346,2192
32.6812262586,34.3087901518,2193
32.6722077747,34.3086586276,2194
32.6631892774,34.3085271622,2195
32.6541707667,34.3083957554,2196
32.6451522425,34.3082644073,2197
32.6361337048,34.3081331178,2198
32.6271151538,34.3080018869,2199
32.6180965892,34.3078707146,2200
32.6090780113,34.3077396009,2201
32.6000594199,34.3076085456,2202
32.591040815,34.3074775489,2203
32.5820221968,34.3073466106,2204
32.5730035651,34.3072157308,2205
32.5639849199,34.3070849094,2206
