X,Y,FID
619703.94,3477705.37,1069
619703.94,3476705.37,1070
619703.94,3475705.37,1071
619703.94,3474705.37,1072
619703.94,3473705.37,1073
619703.94,3472705.37,1074
619703.94,3471705.37,1075
619703.94,3470705.37,1076
619703.94,3469705.37,1077
619703.94,3468705.37,1078
619703.94,3467705.37,1079
619703.94,3466705.37,1080
619703.94,3465705.37,1081
619703.94,3464705.37,1082
619703.94,3463705.37,1083
619703.94,3462705.37,1084
619703.94,3461705.37,1085
619703.94,3460705.37,1086
619703.94,3459705.37,1087
619703.94,3458705.37,1088
619703.94,3457705.37,1089
619703.94,3456705.37,1090
619703.94,3455705.37,1091
619703.94,3454705.37,1092
619703.94,3453705.37,1093
619703.94,3452705.37,1094
619703.94,3451705.37,1095
619703.94,3450705.37,1096
619703.94,3449705.37,1097
619703.94,3448705.37,1098
619703.94,3447705.37,1099
619703.94,3446705.37,1100
619703.94,3445705.37,1101
619703.94,3444705.37,1102
619703.94,3443705.37,1103
619703.94,3442705.37,1104
619703.94,3441705.37,1105
619703.94,3440705.37,1106
619703.94,3439705.37,1107
619703.94,3438705.37,1108
619703.94,3437705.37,1109
619703.94,3436705.37,1110
619703.94,3435705.37,1111
619703.94,3434705.37,1112
619703.94,3433705.37,1113
619703.94,3432705.37,1114
619703.94,3431705.37,1115
619703.94,3430705.37,1116
619703.94,3429705.37,1117
619703.94,3428705.37,1118
619703.94,3427705.37,1119
619703.94,3426705.37,1120
619703.94,3425705.37,1121
619703.94,3424705.37,1122
619703.94,3423705.37,1123
619703.94,3422705.37,1124
619703.94,3421705.37,1125
619703.94,3420705.37,1126
619703.94,3419705.37,1127
619703.94,3418705.37,1128
619703.94,3417705.37,1129
619703.94,3416705.37,1130
619703.94,3415705.37,1131
619703.94,3414705.37,1132
619703.94,3413705.37,1133
619703.94,3412705.37,1134
619703.94,3411705.37,1135
619703.94,3410705.37,1136
619703.94,3409705.37,1137
619703.94,3408705.37,1138
619703.94,3407705.37,1139
619703.94,3406705.37,1140
619703.94,3405705.37,1141
619703.94,3404705.37,1142
619703.94,3403705.37,1143
619703.94,3402705.37,1144
619703.94,3401705.37,1145
619703.94,3400705.37,1146
619703.94,3399705.37,1147
619703.94,3398705.37,1148
619703.94,3397705.37,1149
619703.94,3396705.37,1150
619703.94,3395705.37,1151
619703.94,3394705.37,1152
619703.94,3393705.37,1153
619703.94,3392705.37,1154
619703.94,3391705.37,1155
619703.94,3390705.37,1156
619703.94,3389705.37,1157
619703.94,3388705.37,1158
619703.94,3387705.37,1159
619703.94,3386705.37,1160
619703.94,3385705.37,1161
619703.94,3384705.37,1162
619703.94,3383705.37,1163
619703.94,3382705.37,1164
619703.94,3381705.37,1165
619703.94,3380705.37,1166
619703.94,3379705.37,1167
619703.94,3378705.37,1168
619703.94,3377705.37,1169
619703.94,3376705.37,1170
619703.94,3375705.37,1171
619703.94,3374705.37,1172
619703.94,3373705.37,1173
619703.94,3372705.37,1174
619703.94,3371705.37,1175
619703.94,3370705.37,1176
619703.94,3369705.37,1177
619703.94,3368705.37,1178
619703.94,3367705.37,1179
619703.94,3366705.37,1180
619703.94,3365705.37,1181
619703.94,3364705.37,1182
619703.94,3363705.37,1183
619703.94,3362705.37,1184
619703.94,3361705.37,1185
619703.94,3360705.37,1186
619703.94,3359705.37,1187
619703.94,3358705.37,1188
619703.94,3357705.37,1189
619703.94,3356705.37,1190
619703.94,3355705.37,1191
619703.94,3354705.37,1192
619703.94,3353705.37,1193
619703.94,3352705.37,1194
619703.94,3351705.37,1195
619703.94,3350705.37,1196
619703.94,3349705.37,1197
619703.94,3348705.37,1198
619703.94,3347705.37,1199
619703.94,3346705.37,1200
619703.94,3345705.37,1201
619703.94,3344705.37,1202
619703.94,3343705.37,1203
619703.94,3342705.37,1204
619703.94,3341705.37,1205
619703.94,3340705.37,1206
619703.94,3339705.37,1207
619703.94,3338705.37,1208
619703.94,3337705.37,1209
619703.94,3336705.37,1210
619703.94,3335705.37,1211
619703.94,3334705.37,1212
619703.94,3333705.37,1213
619703.94,3332705.37,1214
619703.94,3331705.37,1215
619703.94,3330705.37,1216
619703.94,3329705.37,1217
619703.94,3328705.37,1218
619703.94,3327705.37,1219
619703.94,3326705.37,1220
619703.94,3325705.37,1221
619703.94,3324705.37,1222
619703.94,3323705.37,1223
619703.94,3322705.37,1224
619703.94,3321705.37,1225
619703.94,3320705.37,1226
619703.94,3319705.37,1227
619703.94,3318705.37,1228
619703.94,3317705.37,1229
619703.94,3316705.37,1230
619703.94,3315705.37,1231
619703.94,3314705.37,1232
619703.94,3313705.37,1233
619703.94,3312705.37,1234
619703.94,3311705.37,1235
619703.94,3310705.37,1236
619703.94,3309705.37,1237
619703.94,3308705.37,1238
619703.94,3307705.37,1239
619703.94,3306705.37,1240
619703.94,3305705.37,1241
619703.94,3304705.37,1242
619703.94,3303705.37,1243
619703.94,3302705.37,1244
619703.94,3301705.37,1245
619703.94,3300705.37,1246
619703.94,3299705.37,1247
619703.94,3298705.37,1248
619703.94,3297705.37,1249
619703.94,3296705.37,1250
619703.94,3295705.37,1251
619703.94,3294705.37,1252
619703.94,3293705.37,1253
619703.94,3292705.37,1254
619703.94,3291705.37,1255
619703.94,3290705.37,1256
619703.94,3289705.37,1257
619703.94,3288705.37,1258
619703.94,3287705.37,1259
619703.94,3286705.37,1260
619703.94,3285705.37,1261
619703.94,3284705.37,1262
620703.94,3704705.37,1263
620703.94,3703705.37,1264
620703.94,3702705.37,1265
620703.94,3701705.37,1266
620703.94,3700705.37,1267
620703.94,3699705.37,1268
620703.94,3698705.37,1269
620703.94,3697705.37,1270
620703.94,3696705.37,1271
620703.94,3695705.37,1272
620703.94,3694705.37,1273
620703.94,3693705.37,1274
620703.94,3692705.37,1275
620703.94,3691705.37,1276
620703.94,3690705.37,1277
620703.94,3689705.37,1278
620703.94,3688705.37,1279
620703.94,3687705.37,1280
620703.94,3686705.37,1281
620703.94,3685705.37,1282
620703.94,3684705.37,1283
620703.94,3683705.37,1284
620703.94,3682705.37,1285
620703.94,3681705.37,1286
620703.94,3680705.37,1287
620703.94,3679705.37,1288
620703.94,3678705.37,1289
620703.94,3677705.37,1290
620703.94,3676705.37,1291
620703.94,3675705.37,1292
620703.94,3674705.37,1293
620703.94,3673705.37,1294
620703.94,3672705.37,1295
620703.94,3671705.37,1296
620703.94,3670705.37,1297
620703.94,3669705.37,1298
620703.94,3668705.37,1299
620703.94,3667705.37,1300
620703.94,3666705.37,1301
620703.94,3665705.37,1302
620703.94,3664705.37,1303
620703.94,3663705.37,1304
620703.94,3662705.37,1305
620703.94,3661705.37,1306
620703.94,3660705.37,1307
620703.94,3659705.37,1308
620703.94,3658705.37,1309
620703.94,3657705.37,1310
620703.94,3656705.37,1311
620703.94,3655705.37,1312
620703.94,3654705.37,1313
620703.94,3653705.37,1314
620703.94,3652705.37,1315
620703.94,3651705.37,1316
620703.94,3650705.37,1317
620703.94,3649705.37,1318
620703.94,3648705.37,1319
620703.94,3647705.37,1320
620703.94,3646705.37,1321
620703.94,3645705.37,1322
620703.94,3644705.37,1323
620703.94,3643705.37,1324
620703.94,3642705.37,1325
620703.94,3641705.37,1326
620703.94,3640705.37,1327
620703.94,3639705.37,1328
620703.94,3638705.37,1329
620703.94,3637705.37,1330
620703.94,3636705.37,1331
620703.94,3635705.37,1332
620703.94,3634705.37,1333
620703.94,3633705.37,1334
620703.94,3632705.37,1335
620703.94,3631705.37,1336
620703.94,3630705.37,1337
620703.94,3629705.37,1338
620703.94,3628705.37,1339
620703.94,3627705.37,1340
620703.94,3626705.37,1341
620703.94,3625705.37,1342
620703.94,3624705.37,1343
620703.94,3623705.37,1344
620703.94,3622705.37,1345
620703.94,3621705.37,1346
620703.94,3620705.37,1347
620703.94,3619705.37,1348
620703.94,3618705.37,1349
620703.94,3617705.37,1350
620703.94,3616705.37,1351
620703.94,3615705.37,1352
620703.94,3614705.37,1353
620703.94,3613705.37,1354
620703.94,3612705.37,1355
620703.94,3611705.37,1356
620703.94,3610705.37,1357
620703.94,3609705.37,1358
620703.94,3608705.37,1359
620703.94,3607705.37,1360
620703.94,3606705.37,1361
620703.94,3605705.37,1362
620703.94,3604705.37,1363
620703.94,3603705.37,1364
620703.94,3602705.37,1365
620703.94,3601705.37,1366
620703.94,3600705.37,1367
620703.94,3599705.37,1368
620703.94,3598705.37,1369
620703.94,3597705.37,1370
620703.94,3596705.37,1371
620703.94,3595705.37,1372
620703.94,3594705.37,1373
620703.94,3593705.37,1374
620703.94,3592705.37,1375
620703.94,3591705.37,1376
620703.94,3590705.37,1377
620703.94,3589705.37,1378
620703.94,3588705.37,1379
620703.94,3587705.37,1380
620703.94,3586705.37,1381
620703.94,3585705.37,1382
620703.94,3584705.37,1383
620703.94,3583705.37,1384
620703.94,3582705.37,1385
620703.94,3581705.37,1386
620703.94,3580705.37,1387
620703.94,3579705.37,1388
620703.94,3578705.37,1389
620703.94,3577705.37,1390
620703.94,3576705.37,1391
620703.94,3575705.37,1392
620703.94,3574705.37,1393
620703.94,3573705.37,1394
620703.94,3572705.37,1395
620703.94,3571705.37,1396
620703.94,3570705.37,1397
620703.94,3569705.37,1398
620703.94,3568705.37,1399
620703.94,3567705.37,1400
620703.94,3566705.37,1401
620703.94,3565705.37,1402
620703.94,3564705.37,1403
620703.94,3563705.37,1404
620703.94,3562705.37,1405
620703.94,3561705.37,1406
620703.94,3560705.37,1407
620703.94,3559705.37,1408
620703.94,3558705.37,1409
620703.94,3557705.37,1410
620703.94,3556705.37,1411
620703.94,3555705.37,1412
620703.94,3554705.37,1413
620703.94,3553705.37,1414
620703.94,3552705.37,1415
620703.94,3551705.37,1416
620703.94,3550705.37,1417
620703.94,3549705.37,1418
620703.94,3548705.37,1419
620703.94,3547705.37,1420
620703.94,3546705.37,1421
620703.94,3545705.37,1422
620703.94,3544705.37,1423
620703.94,3543705.37,1424
620703.94,3542705.37,1425
620703.94,3541705.37,1426
620703.94,3540705.37,1427
620703.94,3539705.37,1428
620703.94,3538705.37,1429
620703.94,3537705.37,1430
620703.94,3536705.37,1431
620703.94,3535705.37,1432
620703.94,3534705.37,1433
620703.94,3533705.37,1434
620703.94,3532705.37,1435
620703.94,3531705.37,1436
620703.94,3530705.37,1437
620703.94,3529705.37,1438
620703.94,3528705.37,1439
620703.94,3527705.37,1440
620703.94,3526705.37,1441
620703.94,3525705.37,1442
620703.94,3524705.37,1443
620703.94,3523705.37,1444
620703.94,3522705.37,1445
620703.94,3521705.37,1446
620703.94,3520705.37,1447
620703.94,3519705.37,1448
620703.94,3518705.37,1449
620703.94,3517705.37,1450
620703.94,3516705.37,1451
620703.94,3515705.37,1452
620703.94,3514705.37,1453
620703.94,3513705.37,1454
620703.94,3512705.37,1455
620703.94,3511705.37,1456
620703.94,3510705.37,1457
620703.94,3509705.37,1458
620703.94,3508705.37,1459
620703.94,3507705.37,1460
620703.94,3506705.37,1461
620703.94,3505705.37,1462
620703.94,3504705.37,1463
620703.94,3503705.37,1464
620703.94,3502705.37,1465
620703.94,3501705.37,1466
620703.94,3500705.37,1467
620703.94,3499705.37,1468
620703.94,3498705.37,1469
620703.94,3497705.37,1470
620703.94,3496705.37,1471
620703.94,3495705.37,1472
620703.94,3494705.37,1473
620703.94,3493705.37,1474
620703.94,3492705.37,1475
620703.94,3491705.37,1476
620703.94,3490705.37,1477
620703.94,3489705.37,1478
620703.94,3488705.37,1479
620703.94,3487705.37,1480
620703.94,3486705.37,1481
620703.94,3485705.37,1482
620703.94,3484705.37,1483
620703.94,3483705.37,1484
620703.94,3482705.37,1485
620703.94,3481705.37,1486
620703.94,3480705.37,1487
620703.94,3479705.37,1488
620703.94,3478705.37,1489
620703.94,3477705.37,1490
620703.94,3476705.37,1491
620703.94,3475705.37,1492
620703.94,3474705.37,1493
620703.94,3473705.37,1494
620703.94,3472705.37,1495
620703.94,3471705.37,1496
620703.94,3470705.37,1497
620703.94,3469705.37,1498
620703.94,3468705.37,1499
620703.94,3467705.37,1500
620703.94,3466705.37,1501
620703.94,3465705.37,1502
620703.94,3464705.37,1503
620703.94,3463705.37,1504
620703.94,3462705.37,1505
620703.94,3461705.37,1506
620703.94,3460705.37,1507
620703.94,3459705.37,1508
620703.94,3458705.37,1509
620703.94,3457705.37,1510
620703.94,3456705.37,1511
620703.94,3455705.37,1512
620703.94,3454705.37,1513
620703.94,3453705.37,1514
620703.94,3452705.37,1515
620703.94,3451705.37,1516
620703.94,3450705.37,1517
620703.94,3449705.37,1518
620703.94,3448705.37,1519
620703.94,3447705.37,1520
620703.94,3446705.37,1521
620703.94,3445705.37,1522
620703.94,3444705.37,1523
620703.94,3443705.37,1524
620703.94,3442705.37,1525
620703.94,3441705.37,1526
620703.94,3440705.37,1527
620703.94,3439705.37,1528
620703.94,3438705.37,1529
620703.94,3437705.37,1530
620703.94,3436705.37,1531
620703.94,3435705.37,1532
620703.94,3434705.37,1533
620703.94,3433705.37,1534
620703.94,3432705.37,1535
620703.94,3431705.37,1536
620703.94,3430705.37,1537
620703.94,3429705.37,1538
620703.94,3428705.37,1539
620703.94,3427705.37,1540
620703.94,3426705.37,1541
620703.94,3425705.37,1542
620703.94,3424705.37,1543
620703.94,3423705.37,1544
620703.94,3422705.37,1545
620703.94,3421705.37,1546
620703.94,3420705.37,1547
620703.94,3419705.37,1548
620703.94,3418705.37,1549
620703.94,3417705.37,1550
620703.94,3416705.37,1551
620703.94,3415705.37,1552
620703.94,3414705.37,1553
620703.94,3413705.37,1554
620703.94,3412705.37,1555
620703.94,3411705.37,1556
620703.94,3410705.37,1557
620703.94,3409705.37,1558
620703.94,3408705.37,1559
620703.94,3407705.37,1560
620703.94,3406705.37,1561
620703.94,3405705.37,1562
620703.94,3404705.37,1563
620703.94,3403705.37,1564
620703.94,3402705.37,1565
620703.94,3401705.37,1566
620703.94,3400705.37,1567
620703.94,3399705.37,1568
620703.94,3398705.37,1569
620703.94,3397705.37,1570
620703.94,3396705.37,1571
620703.94,3395705.37,1572
620703.94,3394705.37,1573
620703.94,3393705.37,1574
620703.94,3392705.37,1575
620703.94,3391705.37,1576
620703.94,3390705.37,1577
620703.94,3389705.37,1578
620703.94,3388705.37,1579
620703.94,3387705.37,1580
620703.94,3386705.37,1581
620703.94,3385705.37,1582
620703.94,3384705.37,1583
620703.94,3383705.37,1584
620703.94,3382705.37,1585
620703.94,3381705.37,1586
620703.94,3380705.37,1587
620703.94,3379705.37,1588
620703.94,3378705.37,1589
620703.94,3377705.37,1590
620703.94,3376705.37,1591
620703.94,3375705.37,1592
620703.94,3374705.37,1593
620703.94,3373705.37,1594
620703.94,3372705.37,1595
620703.94,3371705.37,1596
620703.94,3370705.37,1597
620703.94,3369705.37,1598
620703.94,3368705.37,1599
620703.94,3367705.37,1600
620703.94,3366705.37,1601
620703.94,3365705.37,1602
620703.94,3364705.37,1603
620703.94,3363705.37,1604
620703.94,3362705.37,1605
620703.94,3361705.37,1606
620703.94,3360705.37,1607
620703.94,3359705.37,1608
620703.94,3358705.37,1609
620703.94,3357705.37,1610
620703.94,3356705.37,1611
620703.94,3355705.37,1612
620703.94,3354705.37,1613
620703.94,3353705.37,1614
620703.94,3352705.37,1615
620703.94,3351705.37,1616
620703.94,3350705.37,1617
620703.94,3349705.37,1618
620703.94,3348705.37,1619
620703.94,3347705.37,1620
620703.94,3346705.37,1621
620703.94,3345705.37,1622
620703.94,3344705.37,1623
620703.94,3343705.37,1624
620703.94,3342705.37,1625
620703.94,3341705.37,1626
620703.94,3340705.37,1627
620703.94,3339705.37,1628
620703.94,3338705.37,1629
620703.94,3337705.37,1630
620703.94,3336705.37,1631
620703.94,3335705.37,1632
620703.94,3334705.37,1633
620703.94,3333705.37,1634
620703.94,3332705.37,1635
620703.94,3331705.37,1636
620703.94,3330705.37,1637
620703.94,3329705.37,1638
620703.94,3328705.37,1639
620703.94,3327705.37,1640
620703.94,3326705.37,1641
620703.94,3325705.37,1642
620703.94,3324705.37,1643
620703.94,3323705.37,1644
620703.94,3322705.37,1645
620703.94,3321705.37,1646
620703.94,3320705.37,1647
620703.94,3319705.37,1648
620703.94,3318705.37,1649
620703.94,3317705.37,1650
620703.94,3316705.37,1651
620703.94,3315705.37,1652
620703.94,3314705.37,1653
620703.94,3313705.37,1654
620703.94,3312705.37,1655
620703.94,3311705.37,1656
620703.94,3310705.37,1657
620703.94,3309705.37,1658
620703.94,3308705.37,1659
620703.94,3307705.37,1660
620703.94,3306705.37,1661
620703.94,3305705.37,1662
620703.94,3304705.37,1663
620703.94,3303705.37,1664
620703.94,3302705.37,1665
620703.94,3301705.37,1666
620703.94,3300705.37,1667
620703.94,3299705.37,1668
620703.94,3298705.37,1669
620703.94,3297705.37,1670
620703.94,3296705.37,1671
620703.94,3295705.37,1672
620703.94,3294705.37,1673
620703.94,3293705.37,1674
620703.94,3292705.37,1675
620703.94,3291705.37,1676
620703.94,3290705.37,1677
620703.94,3289705.37,1678
620703.94,3288705.37,1679
620703.94,3287705.37,1680
620703.94,3286705.37,1681
620703.94,3285705.37,1682
620703.94,3284705.37,1683
621703.94,3704705.37,1684
621703.94,3703705.37,1685
621703.94,3702705.37,1686
621703.94,3701705.37,1687
621703.94,3700705.37,1688
621703.94,3699705.37,1689
621703.94,3698705.37,1690
621703.94,3697705.37,1691
621703.94,3696705.37,1692
621703.94,3695705.37,1693
621703.94,3694705.37,1694
621703.94,3693705.37,1695
621703.94,3692705.37,1696
621703.94,3691705.37,1697
621703.94,3690705.37,1698
621703.94,3689705.37,1699
621703.94,3688705.37,1700
621703.94,3687705.37,1701
621703.94,3686705.37,1702
621703.94,3685705.37,1703
621703.94,3684705.37,1704
621703.94,3683705.37,1705
621703.94,3682705.37,1706
621703.94,3681705.37,1707
