X,Y,FID,
627561.88,3304473.99,581
627561.88,3299473.99,582
627561.88,3294473.99,583
627561.88,3289473.99,584
627561.88,3284473.99,585
627561.88,3279473.99,586
627561.88,3274473.99,587
632561.88,3689473.99,588
632561.88,3684473.99,589
632561.88,3679473.99,590
632561.88,3674473.99,591
632561.88,3669473.99,592
632561.88,3664473.99,593
632561.88,3659473.99,594
632561.88,3654473.99,595
632561.88,3649473.99,596
632561.88,3644473.99,597
632561.88,3639473.99,598
632561.88,3634473.99,599
632561.88,3629473.99,600
632561.88,3624473.99,601
632561.88,3619473.99,602
632561.88,3614473.99,603
632561.88,3609473.99,604
632561.88,3604473.99,605
632561.88,3599473.99,606
632561.88,3594473.99,607
632561.88,3589473.99,608
632561.88,3584473.99,609
632561.88,3579473.99,610
632561.88,3574473.99,611
632561.88,3569473.99,612
632561.88,3564473.99,613
632561.88,3559473.99,614
632561.88,3554473.99,615
632561.88,3549473.99,616
632561.88,3544473.99,617
632561.88,3539473.99,618
632561.88,3534473.99,619
632561.88,3529473.99,620
632561.88,3524473.99,621
632561.88,3519473.99,622
632561.88,3514473.99,623
632561.88,3509473.99,624
632561.88,3504473.99,625
632561.88,3499473.99,626
632561.88,3494473.99,627
632561.88,3489473.99,628
632561.88,3484473.99,629
632561.88,3479473.99,630
632561.88,3474473.99,631
632561.88,3469473.99,632
632561.88,3464473.99,633
632561.88,3459473.99,634
632561.88,3454473.99,635
632561.88,3449473.99,636
632561.88,3444473.99,637
632561.88,3439473.99,638
632561.88,3434473.99,639
632561.88,3429473.99,640
632561.88,3424473.99,641
632561.88,3419473.99,642
632561.88,3414473.99,643
632561.88,3409473.99,644
632561.88,3404473.99,645
632561.88,3399473.99,646
632561.88,3394473.99,647
632561.88,3389473.99,648
632561.88,3384473.99,649
632561.88,3379473.99,650
632561.88,3374473.99,651
632561.88,3369473.99,652
632561.88,3364473.99,653
632561.88,3359473.99,654
632561.88,3354473.99,655
632561.88,3349473.99,656
632561.88,3344473.99,657
632561.88,3339473.99,658
632561.88,3334473.99,659
632561.88,3329473.99,660
632561.88,3324473.99,661
632561.88,3319473.99,662
632561.88,3314473.99,663
632561.88,3309473.99,664
632561.88,3304473.99,665
632561.88,3299473.99,666
632561.88,3294473.99,667
632561.88,3289473.99,668
632561.88,3284473.99,669
632561.88,3279473.99,670
632561.88,3274473.99,671
637561.88,3689473.99,672
637561.88,3684473.99,673
637561.88,3679473.99,674
637561.88,3674473.99,675
637561.88,3669473.99,676
637561.88,3664473.99,677
637561.88,3659473.99,678
637561.88,3654473.99,679
637561.88,3649473.99,680
637561.88,3644473.99,681
637561.88,3639473.99,682
